obat_id,label,nilai,urutan
228,Komposisi,"Tuna oil 179 mg, Omega-3 64.5 mg, DHA 48.5 mg, EPA 12.5 mg, Folic Acids 400 mcg, vit.A 345 IU, vit.D3 34.5 IU, vit.B12 0.5 mcg, vit.B6 150 mcg, Ca Carbonate 100 mg, mg oxide 62.5 mg, Fe fumarate 23.5 mg.",3
228,Dosis,"1-2 kali sehari, 1 kapsul lunak.",4
228,Aturan Pakai,Sebelum atau sesudah makan.,5
228,Perhatian,Hentikan pemakaian 2 minggu sebelum operasi karena dapat meningkatkan resiko pendarahan. Suplemen tidak dapat menggantikan nutrisi dari makanan.,6
228,Kemasan,1 Strip @ 10 Kapsul,7
228,Manufaktur,Lapi Laboratories,8
228,No. Registrasi,BPOM: SD111341371,9
229,Product Description,Natur-E 100 IU merupakan suplemen yang mengandung Vitamin E alami yang berguna untuk membantu memelihara kesehatan kulit. Suplemen ini digunakan untuk membantu memenuhi kebutuhan vitamin E.,1
229,Indikasi Umum,Vitamin E alami yang membantu memelihara kesehatan kulit,2
229,Komposisi,Setiap kapsul mengandung : Natural Vitamin E 100 IU,3
229,Dosis,1-3 kapsul per hari,4
229,Aturan Pakai,Dikonsumsi sesudah makan,5
229,Perhatian,Simpan pada suhu 25-30 C dan terlindung dari cahaya. Hentikan penggunaan jika timbul reaksi alergi,6
229,Kemasan,Pack @ 32 Kapsul,7
229,Manufaktur,Darya Varia Laboratories,8
229,No. Registrasi,BPOM RI : SD041317161,9
230,Product Description,"MERIT adalah tablet pelangsing tubuh yang diekstrak dari bahan-bahan alami (tumbuh-tumbuhan) tanpa tambahan bahan-bahan kimia, tidak menimbulkan efek samping apabila dikonsumsi dalam jangka pendek maupun jangka panjang. Dengan mengkonsumsi tablet MERIT secara teratur maka tidak perlu khawatir mengenai berat badan karena tablet MERIT siap membantu melarutkan lemak tubuh. Selain itu MERIT dapat mengurangi tingkat kolesterol dan trigliserida dalam darah (uji pre-klinik)\nIndikasi / Manfaat / Kegunaan :\nDigunakan secara tradisional untuk membantu melangsingkan tubuh, Mengurangi lemak tubuh, Memperlancar BAB, Mengurangi tingkat kolesterol dan trigliserida dalam darah.",1
230,Komposisi,"Guazumae Folium 150 mg, Rhei Radix 50 mg, Granati Fructus Cortex 150 mg, dalam bentuk ekstrak dan bahan-bahan lainnya sampai 500 mg",2
230,Dosis,"Sekali sehari @ 3 tablet sebelum tidur malam bila diperlukan, boleh ditambah 3 pil diminum pagi hari. Untuk pemula, cukup minum 2 tablet sekali sehari sebelum tidur malam.",3
230,Perhatian,"Tidak dianjurkan untuk wanita hamil atau penderita diare. Untuk mendapatkan hasil yang maksimal, dianjurkan diet rendah lemak dan kalori disertai dengan olahraga teratur",4
230,Kemasan,1 Sachet @ 21 Tablet,5
231,Product Description,"Enervon Active Tablet merupakan suplemen makanan dengan kandungan kombinasi antara Vitamin C, vitamin B kompleks dan Zinc. Vitamin C berfungsi untuk membantu memelihara daya tahan tubuh. Vitamin B kompleks yang terkandung berfungsi untuk membantu metabolisme tubuh dalam menghasilkan energi. Serta zinc berfungsi untuk membantu memenuhi kebutuhan zinc dalam tubuh.",1
231,Indikasi Umum,"Membantu memenuhi kebutuhan vitamin C, vitamin B kompleks dan mineral Zinc.",2
231,Komposisi,"Setiap tablet mengandung : Vitamin C (Kalsium Askorbat) 500 mg, Vitamin B1 (Tiamin Mononitrat) 50 mg, Vitamin B2 (Riboflavin) 25 mg, Vitamin B6 (Piridoksin Hcl) 10 mg, Vitamin B12 5 mcg, Kalsium Pantotenat 20 mg, Niasinamida 50 mg, Zinc 10 mg",3
231,Dosis,"1 tablet, diminum 1 kali per hari.",4
231,Aturan Pakai,Dikonsumsi sesudah makan.,5
231,Perhatian,"Simpan pada suhu di bawah 30 C dan kering, serta terlindung dari cahaya matahari langsung.",6
231,Kontra Indikasi,Hipersensitivitas.,7
231,Efek Samping,"Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis.",8
231,Kemasan,Botol @ 30 Tablet,9
231,Manufaktur,Medifarma,10
231,No. Registrasi,BPOM: SD161548681,11
232,Product Description,"Sakatonik Activ Zat Besi Gummy Sachet adalah suplemen kunyah dalam bentuk gummy (permen kenyal), diformulasikan untuk membantu memenuhi kebutuhan zat besi dan nutrisi pendukung sel darah merah.",1
232,Indikasi Umum,#NAME?,2
232,Komposisi,"Zat Besi (Ferro?gluconate dan/atau Lipofer) mendukung produksi sel darah merah.\nVitamin C membantu penyerapan zat besi.\nVitamin B?kompleks (B1, B2, B6, B12) mendukung metabolisme energi.",3
232,Dosis,"Anak-anak dan dewasa: 1?2 gummy per hari, atau sesuai petunjuk label/gizi.",4
232,Aturan Pakai,Dikonsumsi setelah makan untuk menghindari gangguan lambung.\nMengunyah dengan baik sebelum ditelan; jangan ditelan utuh.,5
232,Kontra Indikasi,"Hipersensitivitas terhadap salah satu bahan (zinc, zat besi, vitamin B, asam askorbat, gelatin, dll.).\nTidak digunakan oleh individu dengan masalah metabolisme zat besi (misalnya hemochromatosis).\nTidak dianjurkan untuk anak-anak bawah usia 3 tahun tanpa pengawasan medis.",6
232,Kemasan,Sachet @ 6 Gummy,7
232,Manufaktur,Saka Farma Laboratories,8
232,No. Registrasi,BPOM RI: MD 272833001300580,9
233,Product Description,"Vegeta Herbal Box Sachet merupakan herbal yang berfungsi untuk membantu melancarkan buang air besar. Vegeta herbal bekerja dengan melunakan feses dengan menyerap air, sehingga feses lebih mudah untuk dikeluarkan.",1
233,Indikasi Umum,Membantu melancarkan buang air besar.,2
233,Komposisi,"Cassia sennae folium extract 100 mg, Rheum officinale radix extract 25 mg, Foeniculi vulgare fructus extract 50 mg, Liquirittae radix extract 60 mg, Plantago ovata semini endosperm pulveratum 500 mg.",3
233,Dosis,"1 sachet, 1 kali per hari. Dapat ditingkatkan menjadi 2 kali sehari.",4
233,Aturan Pakai,"Larutkan satu sachet ke dalam segelas air, aduk hingga rata kemudian segera diminum. Sebaiknya diminum setelah makan. Akan mengental jika tidak segera diminum. Tidak untuk digunakan setiap hari lebih dari 1 minggu.",5
233,Perhatian,"Konsultasikan dengan dokter jika digunakan bersama obat lain. Jika digunakan bersama obat lain, dianjurkan diberikan dengan selang waktu 2-3 jam antara pemberian oral obat lain dengan produk ini karena dapat mempengaruhi absorpsi obat lain. Tidak boleh diberikan pada penderita gangguan pencernaan seperti nyeri perut, mual dan muntah. Hindari penggunaan pada anak-anak dibawah 12 tahun, wanita hamil atau menyusui. Hubungi dokter jika BAB tidak teratasi. Penggunaan harus disertai minum air putih minimum 8 gelas sehari. Tidak boleh digunakan tanpa air. Tidak boleh makan dalam bentuk serbuk. Hentikan pemakaian jika terjadi reaksi alergi.",6
233,Kontra Indikasi,"Penderita gangguan ginjal, jantung, sumbatan (obstruksi) usus, radang usus, usus buntu, nyeri perut yang tidak diketahui penyebabnya, kondisi dehidrasi dan gangguan elektrolit.",7
233,Efek Samping,"Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: perut kembung dan mual, kram perut, sakit perut, tinja menjadi sangat cair.",8
233,Kemasan,"Dus, 6 Sachet @ 5 Gram",9
233,Manufaktur,Enesis Group,10
233,No. Registrasi,BPOM: TR062263331,11
234,Product Description,"Antangin JRG Sirup merupakan sirup herbal masuk angin dengan kandungan utama Jahe, Royal Jelly dan Ginseng. Antangin digunakan untuk membantu meredakan masuk angin, meriang, rasa mual, perut kembung, capek dan pusing serta melegakan tenggorokan.",1
234,Indikasi Umum,"Membantu meredakan masuk angin, meriang, rasa mual, perut kembung, capek dan pusing serta melegakan tenggorokan.",2
234,Komposisi,"Zingiberis Rhizoma 7,336, Royal Jelly 0,525 , Panax Ginseng Extract 1,05 , Blumeae Folia 2,445 , Menthae Folia 4,89.",3
234,Dosis,Dewasa: 3 x sehari 1 sachet. Anak usia 6-12 tahun: 3 x sehari 1/2 sachet.,4
234,Aturan Pakai,"Sesudah makan atau dicampurkan dengan air teh hangat 0,5 gelas.",5
234,Perhatian,"Simpan di tempat kering, sejuk dan terhindar dari sinar matahari langsung. Simpan pada suhu 30 C.",6
234,Kemasan,"Dus, 12 Sachet @ 15 ml",7
234,Manufaktur,Deltomed,8
234,No. Registrasi,BPOM: HT112600041,9
235,Product Description,"Curcuma Plus Grow Emulsion Jeruk merupakan suplemen yang mengandung temulawak, minyak ikan, kalsium, vitamin D, vitamin A, serta vitamin B kompleks. Suplemen ini digunakan untuk membantu memperbaiki nafsu makan, membantu memenuhi kebutuhan vitamin di masa pertumbuhan, serta membantu pertumbuhan tulang dan gigi yang kuat.",1
235,Indikasi Umum,Membantu memperbaiki nafsu makan.,2
235,Komposisi,"Tiap sendok makan (15 ml) mengandung: Vitamin A 850 I.U Vitamin B1 3 mg. Vitamin B2 2 mg. Vitamin B6 5 mg. Vitamin B12 5 mg. Vitamin B5/Dekspantenol 3 mg. Vitamin D 100 I.U Kalsium Hipofosfit 500 mg. Minyak Ikan Kod 7,5 mg. Ekstrak Curcuma xanthorrhiza 10 mg.",3
235,Dosis,Dewasa : 3 kali sehari 1 sendok makan (15 ml) Anak-anak : Usia 6 12 tahun : 2 kali sehari 1 sendok makan (15 ml) Usia 1 6 tahun : 1 kali sehari 1 sendok makan (15 ml).,4
235,Aturan Pakai,Berikan sesudah makan.,5
235,Perhatian,"Mengandung pemanis buatan Sucralose. Produk ini tidak boleh digunakan untuk anak dibawah 1 tahun. Hari-hati mengonsumsi produk dengan kandungan EPA lebih tinggi dari DHA bersamaan dengan anti koagulan dapat meningkatkan efek pengenceran darah. Jika akan menjalani operasi, komunikasikan dengan Dokter mengenai penggunaan suplemen ini.",6
235,Kemasan,Botol @ 200 ml,7
235,Manufaktur,Soho Industri Pharmasi,8
235,No. Registrasi,BPOM: SD041612321,9
236,Product Description,"Madurasa Jeruk Nipis adalah produk madu yang diproduksi oleh PT. Madurasa Unggulan Nusantara yang dikemas dalam bentuk sachet. Madurasa digunakan untuk membantu memelihara daya tahan tubuh dan membantu memelihara kesehatan tubuh. Madurasa tersedia dalam beberapa varaian rasa, diantaranya jeruk, jeruk nipis, anggur, dan strawberry yang pasti disukai anak-anak.",1
236,Indikasi Umum,Membantu menjaga kesehatan tubuh.,2
236,Komposisi,"Fruktosa, Glukosa, Madu, Pengatur Keasaman (Asam Sitrat Malat), Pewarna Caramel 1 Plan.",3
236,Dosis,Diminum secukupnya.,4
236,Aturan Pakai,"Langsung diminum atau dicampur dengan 1/2 gelas (100 ml) air matang, dapat juga dicampur dengan berbagai macam makanan/minuman dan jamu seduhan.",5
236,Perhatian,"Simpan ditempat sejuk dan kering, terlindung dari cahaya matahari.",6
236,Kemasan,Box isi 12 Sachet @ 25 Gram,7
236,Manufaktur,Madurasa Unggulan Nusantara,8
236,No. Registrasi,BPOM: MD266628004208,9
237,Product Description,"Fasfit D 1000 IU Kaplet merupakan suplemen kesehatan yang memenuhi kebutuhan vitamin D dengan cepat pada kondisi tertentu, seperti lanjut usia, risiko tinggi atau penyakit infeksi, penderita penyakit autoimun, dan ibu hamil atau menyusui (atas konsultasi dokter).",1
237,Indikasi Umum,"Memenuhi kebutuhan Vitamin D dengan cepat pada kondisi tertentu seperti lanjut usia, ibu hamil dan menyusui, risiko tinggi atau penderita penyakit infeksi atau penderita penyakit autoimun.",2
237,Komposisi,Vitamin D3 10 mg (setara dengan 1000 IU).,3
237,Dosis,1 x sehari 1 kaplet.,4
237,Aturan Pakai,Berikan setelah makan.,5
237,Perhatian,Periksa kadar Vitamin D darah sesudah penggunaan 6 (enam) bulan atau lebih. Konsultasikan dengan dokter untuk penggunaan pada ibu hamil dan menyusui. Hentikan penggunaan bila terjadi gejala alergi. Konsumsi kalsium sesuai Angka Kecukupan Gizi (AKG) untuk menghindari hiperkalsemia.,6
237,Kontra Indikasi,Penderita hipersensitivitas dengan vitamin D3 atau dengan komponen lain dalam formula.,7
237,Efek Samping,"Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi pada obat ini yakni: Hiperkalsemia dan Hiperkalsiuria (dalam asupan berlebih)",8
237,Kemasan,1 Strip @ 10 Kaplet,9
237,Manufaktur,Novapharin,10
237,No. Registrasi,BPOM: SD211541521,11
238,Product Description,Natur E Advanced Merupakan kombinasi nutrisi yang berasal dari bahan alam untuk membantu memelihara kesehatan kulit.\nIndikasi:\nMemelihara kesehatan kulit,1
238,Komposisi,"Tiap kapsul lunak mengandung : Natural Vitamin E 100IU Astaxanthin 2MG Lycopene 1,8M",2
238,Dosis,1 kapsul lunak setiap hari,3
238,Kemasan,1 Box isi 32 Kapsul,4
239,Product Description,"Vitamin A IPI Tablet digunakan untuk membantu memenuhi kebutuhan vitamin A dalam tubuh, menjaga fungsi sistem kekebalan tubuh, membantu proses pembentukan tulang, memelihara kesehatan reproduksi serta membantu mempercepat penyembuhan luka.",1
239,Indikasi Umum,Mencegah dan mengobati defisiensi vit A.,2
239,Komposisi,Vitamin A 2000 IU.,3
239,Dosis,1 tablet/hari.,4
239,Aturan Pakai,Sesudah makan.,5
239,Perhatian,"Terlalu banyak menggunakan Vitamin A dalam jangka panjang menyebabkan Hipervitaminosis, dengan gejala anoreksia, berat badan berkurang, demam ringan, kulit gatal dan kering, rambut jarang, hati membesar. Gejala akan berhenti setelah pengobatan dihentikan.",6
239,Kontra Indikasi,Hipersensitif.,7
239,Efek Samping,"Sakit kepala, nyeri otot dan sendi, kulit dan bibir kering, mual, diare, rambut rontok.",8
239,Kemasan,Pot Plastik @ 45 Tablet,9
239,Manufaktur,IPI,10
239,No. Registrasi,BPOM: SD151546691,11
240,Product Description,"Enervon C Tablet merupakan suplemen makanan dengan kandungan multivitamin seperti Vitamin C, Vitamin B1, Vitamin B2, Vitamin B6, Vitamin B12, Vitamin D, Niacinamide, Kalsium pantotenat dalam bentuk tablet salut. Suplemen vitamin ini berguna untuk membantu menjaga daya tahan tubuh.",1
240,Indikasi Umum,Suplemen vitamin untuk membantu menjaga daya tahan tubuh.,2
240,Komposisi,"Setiap tablet mengandung Vitamin C 500 mg, Niasinamide 50 mg, Kalsium Pantotenat 20 mg, Vitamin B1 50 mg, Vitamin B2 25 mg, Vitamin B6 10 mg, dan Vitamin B12 5 mcg.",3
240,Dosis,1 tablet per hari.,4
240,Aturan Pakai,"Sebelum atau sesudah makan, dapat bersama makanan untuk absorpsi yang lebih baik.",5
240,Perhatian,"Simpan pada suhu di bawah 30 C dan kering, serta terlindung dari cahaya matahari langsung.",6
240,Kontra Indikasi,Hipersensitivitas.,7
240,Efek Samping,"Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis.",8
240,Kemasan,1 Strip @ 4 Tablet,9
240,Manufaktur,Medifarma,10
240,No. Registrasi,BPOM: SD011501011,11
241,Product Description,"Imboost Force Caplet merupakan produk suplemen kesehatan yang mengandung Echinacea purpurea herb dry extract, Black elderberry fruit dry extract, Zn Picolinate dalam bentuk kaplet salut selaput. Suplemen ini digunakan untuk membantu memelihara daya tahan tubuh.",1
241,Indikasi Umum,Membantu memelihara daya tahan tubuh.,2
241,Komposisi,"Echinacea Purpurea extract 250 mg, Black Elderberry extract 400 mg, Zn Picolinate 10 mg",3
241,Dosis,"Dewasa : 1 kaplet, 3 kali per hari.",4
241,Aturan Pakai,Dikonsumsi sesudah makan.,5
241,Perhatian,Hentikan pemakaian jika terjadi reaksi alergi. Tidak dianjurkan digunakan lebih dari 8 minggu. Hindari penggunaan pada wanita hamil dan menyusui. Konsultasikan dengan dokter jika digunakan bersama obat lain.,6
241,Kontra Indikasi,"Tidak boleh digunakan oleh penderita sclerosis multiple, penyakit kolagen, leucosis, tuberculosis, AIDS dan penyakit autoimun.",7
241,Efek Samping,"Walau sangat jarang terjadi, pada dosis tinggi menyebabkan gangguan perut ringan atau reaksi alergi.",8
241,Kemasan,1 Strip @ 10 Kaplet,9
241,Manufaktur,Soho Industri Pharmasi,10
241,No. Registrasi,BPOM: SD021503871,11
242,Product Description,"Madurasa Original adalah madu murni yang diproses secara higienis, mengandung zat penting untuk tubuh. Madurasa efektif untuk menjaga kesehatan, menambah nutrisi, dan bisa dikonsumsi langsung atau dicampur dengan teh, jamu, dan minuman lainnya.",1
242,Indikasi Umum,#NAME?,2
242,Komposisi,"Fruktosa, Glukosa, Madu, Pengatur Keasaman (Asam Sitrat Malat), Pewarna Caramel 1 Plan, Pewarna Strawberry Carmoisin.",3
242,Dosis,Sesuai kebutuhan,4
242,Aturan Pakai,Bisa dikonsumsi langsung atau dicampurkan dengan air hangat (tidak lebih dari 40°C untuk menjaga kandungan nutrisi). Dapat juga dicampurkan pada makanan/minuman dan jamu seduhan.,5
242,Perhatian,"- Jangan konsumsi madu pada bayi di bawah usia 1 tahun.\n- Simpan di tempat yang sejuk dan kering, hindari terkena sinar matahari langsung.",6
242,Kemasan,Box @ 12 Sachet,7
242,Manufaktur,Air Mancur,8
242,No. Registrasi,BPOM RI : MD 866611012220,9
243,Product Description,Merit Plus Capsul adalah suplemen pelangsing tubuh yang mengandung ekstrak-ekstrak pilihan dengan komponen aktif yang bekerja tepat sasaran untuk membantu menurunkan berat badan dan mengurangi lemak tubuh.,1
243,Indikasi Umum,"Meningkatkan pembakaran lemak tubuh, Mengurangi nafsu makan, Mengurangi penyerapan lemak dalam usus dan memperlancar buang air besar.",2
243,Komposisi,"Green Tea Extract 150 mg, Garcinia Cambogia Extract 100 mg, Chromium Picolinate 100 mg, Guazumae Folium Extract 150 mg, Rhei Radix Extract 50 mg, Granati Fructus Cortex Extract 50 mg.",3
243,Dosis,"2 kali sehari @ 2 kapsul, pagi dan malam, 20 menit sebelum makan, maksimal 4 kapsul sehari.",4
243,Aturan Pakai,"Dikonsumsi pada pagi dan malam hari, 20 menit sebelum makan.",5
243,Perhatian,"Tidak dianjurkan untuk wanita hamil atau penderita diare. Untuk mendapatkan hasil yang maksimal, dianjurkan diet rendah lemak dan kalori disertai dengan olahraga teratur.",6
243,Kemasan,Botol @ 30 Kapsul,7
243,Manufaktur,Capung Indah Abadi,8
243,No. Registrasi,BPOM: TR182315011,9
244,Product Description,"Tolak Angin Cair Bebas Gula merupakan obat herbal yang digunakan untuk membantu meringakan gejala masuk angin dengan gejala: kembung, mual, sakit perut, pusing, meriang, tenggorokan kering, kecapaian, dan kurang tidur.",1
244,Indikasi Umum,"Obat herbal untuk membantu mengurangi gejala masuk angin dengan gejala kembung, mual, sakit perut, pusing, meriang, lesu dan tenggorokan kering. Juga baik diminum saat perjalanan, kecapaian dan kurang tidur.",2
244,Komposisi,"Amoni Fructus (kapulaga), Foeniculli Fructus (adas), Isorae Fructus (kayu ules), Myristicae Semen (pala), Burmanni Cortex (kayu manis), Centellae Herba (pegagan), Caryophylli Folium (cengkeh), Parkiae Semen (kedawung), Oryza sativa (beras), Menthae arvensitis Herba (poko), Usneae thallus (kayu angin), Zingiberis Rhizoma(jahe), ekstrak Panax Radix, 70% Mel Depuratum (Madu).",3
244,Dosis,"Untuk daya tahan tubuh: minum 1 sachet, 2 kali per hari. Selama 7 hari atau lebih. Untuk masuk angin/ sakit perut: minum 1 sachet, 3 sampai 4 kali per hari. Untuk mabuk atau saat melakukan perjalanan: minum 1 sachet, 1 kali per hari. Untuk kecapaian dan kurang tidur: minum 1 sachet per hari.",4
244,Aturan Pakai,Kocok dahulu sebelum diminum. Sesudah makan. Obat dapat langsung diminum atau dapat dicampur dengan air.,5
244,Perhatian,Obat ini tidak direkomendasikan untuk wanita hamil dan pasien dengan gangguan fungsi ginjal.,6
244,Efek Samping,"Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis.",7
244,Kemasan,"Box, 5 Sachet @ 15 ml",8
244,Manufaktur,Sido Muncul,9
244,No. Registrasi,BPOM: TR102212551,10
245,Product Description,Imboost Extra Kids Mixberry Tablet Hisap merupakan suplemen untuk membantu memelihara daya tahan tubuh anak dalam formula tablet hisap. Tablet hisap ini dilengkapi dengan rasa mixberry yang enak sehingga memiliki rasa yang sangat disukai oleh anak-anak.,1
245,Indikasi Umum,Suplemen untuk membantu memelihara daya tahan tubuh anak.,2
245,Komposisi,"Echinacea purpurea herb dry extract 125 mg, Zn Piccolinate 2.5 mg",3
245,Dosis,"Anak usia 2 6 tahun: 1-2 kali sehari, 2 tablet. Anak usia diatas 6 tahun: 3 kali sehari, 2 tablet.",4
245,Aturan Pakai,Tablet dihisap hingga larut seluruhnya. Dapat diberikan sebelum atau sesudah makan.,5
245,Perhatian,Hentikan pemakaian jika terjadi reaksi alergi. Tidak dianjurkan untuk digunakan lebih dari 8 minggu. Hindari penggunaan pada wanita hamil atau menyusui. Konsultasikan dengan dokter Anda jika digunakan bersama obat lain. Produk ini tidak boleh digunakan untuk anak di bawah usia 1 tahun.,6
245,Efek Samping,"Efek samping dapat timbul jika Imboost dikonsumsi lebih dari dosis yang dianjurkan. Efek samping tersebut berupa: Gangguan pencernaan, seperti mual, muntah, diare, atau sakit maag. Rasa gelisah, detak jantung lebih cepat, atau sakit kepala. Efek samping ini terjadi jika Imboost dikonsumsi bersama kafein.",7
245,Kemasan,Botol @ 21 Tablet Hisap,8
245,Manufaktur,Soho Industri Pharmasi,9
245,No. Registrasi,BPOM: SD172551231,10
246,Product Description,"Licokalk Kaplet terbuat dari kalsium laktat. Kalsium merupakan mineral yang penting bagi tubuh, terutama bagi sitem saraf, otot, dan tulang. Licokalk Kaplet juga dapat digunakan dalam pengobatan osteoporosis, rakitis atau osteomalacia, gangguan kelenjar paratiroid, atau tetanus laten.",1
246,Indikasi Umum,Membantu mencegah atau mengobati kekurangan kalsium dalam darah.,2
246,Komposisi,Calcium lactate pentahydrate 500 mg.,3
246,Dosis,"Dewasa : 3 x sehari 1-2 kaplet, Anak : 2-3 x sehari 1 kaplet.",4
246,Aturan Pakai,Berikan sesudah makan.,5
246,Perhatian,Pasien dengan riwayat disfungsi ginjal atau batu saluran kemih.,6
246,Kontra Indikasi,Hipersensitif terhadap salah satu kandungan dari Licokalk.,7
246,Efek Samping,"Sendawa, Rasa tidak nyaman pada lambung, Kembung, Sembelit.",8
246,Kemasan,1 Strip @ 10 Kaplet,9
246,Manufaktur,Berlico Mulia Farma,10
246,No. Registrasi,BPOM: SD051520531,11
247,Product Description,Gestiamin Pluz merupakan suplemen penting bagi kehamilan untuk menghindari kehamilan etopik dengan kandungan mineral dan multivitamin.,1
247,Indikasi Umum,Multivitamin dan Asam Lemak esensial untuk ibu Hamil & Menyusui.,2
247,Dosis,1 x sehari 1 tablet.,3
247,Aturan Pakai,Sesudah makan.,4
247,Perhatian,Hindari mengkonsumsi suplemen ini bersamaan dengan suplemen sejenis karena dikhawatirkan akan menyebabkan reaksi kontraindikasi tertentu yang berbahaya untuk kesehatan janin.,5
247,Kontra Indikasi,Penderita yang hipersensitif terhadap salah satu komponen Gestiamin-Pluz.,6
247,Efek Samping,Belum ditemukan adanya efek samping obat ini.,7
247,Kemasan,Strip @ 10 Kapsul,8
247,Manufaktur,Tunggal Idaman Abdi,9
247,No. Registrasi,BPOM : SD101539341,10
248,Product Description,Batugin Elixir untuk Meluruhkan Batu Urin 300 ml,1
248,Indikasi Umum,"Membantu meluruhkan batu urin di ginjal dan saluran kemih, serta membantu melancarkan buang air kecil.",2
248,Komposisi,Tiap 30 ml (1 gelas takar) mengandung: Sari daun tempuyung (Sochus arvensis folia) 3 g Sari daun kejibeling (Strobilanthus crispus folia) 3 g.,3
248,Dosis,Terapi: 3-4 kali sehari 1 gelas (cup) takaran penuh (30 ml) Profilaksis: 1 kali sehari 1 gelas (cup) takaran penuh (30 ml).,4
248,Aturan Pakai,Dikonsumsi sebelum atau sesudah makan.,5
248,Perhatian,"Bila tidak ada perbaikan gejala segera hubungi dokter. Penggunaan disertai minum air putih minimal 2 liter per hari. Hindari penggunaan secara terus menerus. Simpan pada suhu dibawah 30 C, terlindung dari cahaya.",6
248,Kontra Indikasi,Obstruksi saluran kemih atau adanya hambatan baik secara permanen.,7
248,Kemasan,Botol @ 300 ml,8
248,Manufaktur,Kimia Farma,9
248,No. Registrasi,BPOM: TR142679461,10
249,Product Description,"My Well Vitamin D3 1000 IU Tablet mengandung Vitamin D3 1000 IU dikenal sebagai cholecalciferol merupakan suplemen kesehatan yang berfungsi untuk memenuhi kebutuhan vitamin D dengan cepat pada kondisi tertentu, seperti lanjut usia, risiko tinggi atau penyakit infeksi, penderita penyakit autoimun, dan ibu hamil atau menyusui.",1
249,Indikasi Umum,Memenuhi kebutuhan Vitamin D.,2
249,Komposisi,Vitamin D3 1000 IU.,3
249,Dosis,1 kali sehari 1 tablet.,4
249,Aturan Pakai,Dikonsumsi setelah makan.,5
249,Perhatian,Periksa kadar Vitamin D darah sesudah penggunaan 6 (enam) bulan atau lebih. Konsultasikan dengan dokter untuk penggunaan pada ibu hamil dan menyusui. Hentikan penggunaan bila terjadi gejala alergi. Konsumsi kalsium sesuai Angka Kecukupan Gizi (AKG) untuk menghindari hiperkalsemia.,6
249,Kontra Indikasi,Penderita hipersensitivitas dengan vitamin D3 atau dengan komponen lain dalam formula.,7
249,Efek Samping,"Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi pada obat ini yakni: Hiperkalsemia dan Hiperkalsiuria (dalam asupan berlebih).",8
249,Kemasan,Botol @ 20 Tablet,9
249,Manufaktur,Ultra Sakti,10
249,No. Registrasi,BPOM: SD202590981,11
250,Product Description,Teorol Drops 400IU merupakan suplemen kesehatan yang mengandung vitamin D3 yang membantu dalam memenuhi kebutuhan Vitamin D3 harian serta membantu dalam memelihara kesehatan tubuh. Dengan bentuk drop membantu mempermudah dalam pemberian vitamin. Vitamin ini dapat diberikan secara langsung atau dicampurkan ke dalam minuman.,1
250,Indikasi Umum,Membantu memenuhi kebutuhan vitamin D harian,2
250,Komposisi,Vitamin D3 400 IU,3
250,Dosis,"1 kali sehari 1 tetes, atau sesuai anjuran dokter.",4
250,Aturan Pakai,"Teorol drop dianjurkan diminum saat perut kosong atau setelah makan, berikan dengan cara dikocok terlebih dahulu lalu meneteskan sesuai takaran menggunakan pipet tetes",5
250,Kontra Indikasi,Hiperkalsemia & Hipersensitivitas.,6
250,Kemasan,Bottle @ 12.5 ml,7
250,Manufaktur,Novell Pharmaceutical,8
250,No. Registrasi,BPOM RI : SD226023841,9
